DeviceType,AveragePacketRate,TotalFailedLogins,SuccessfulLogins,FailedLoginRate,UniqueSourceIps,FailedToSuccessRatio,UniquePortsAccessed,ConnectionAttemptsPerSecond,AverageConnectionDurationMs,NewConnectionsPerSecond,TrafficVolumeBytes,OutgoingBytes,IncomingBytes,OutgoingIncomingRatio,AverageCpuUsage,TimeOfDay,AfterHoursActivity,Label
WebServer,727.1170126999729,84,59,1.4,48,1.423728813559322,3,166,442.59562713218077,123,639750.7363036358,389696.205798599,250054.53050503676,1.558444892046255,45.10365010530509,20,1,BruteForce
WebServer,519.7975885307251,1,19,0.016666666666666666,24,0.05263157894736842,23,95,679.2825191959098,37,1451634.329334647,510296.66208864516,941337.6672460017,0.5420973576693052,41.96039560604807,20,1,PortScan
WebServer,3081.6628263138473,0,45,0,1377,0,4,1105,749.6258451154531,766,2258905.724710638,932490.3952604363,1326415.329450202,0.7030153938638155,100,20,1,DDoS
WebServer,699.0971143854015,0,67,0,84,0,1,92,746.5589965468513,95,770925.485556242,433961.95374619437,336963.5318100477,1.2878602957866265,17.142194826218002,20,1,Normal
WebServer,563.8354225160576,2,14,0.03333333333333333,15,0.14285714285714285,29,98,153.86385971501218,92,1270425.6737528439,384181.0787452711,886244.5950075727,0.43349328267777854,28.34188949810308,20,1,PortScan
WebServer,2924.3314476877536,1,67,0.016666666666666666,880,0.014925373134328358,1,1122,207.23922515904198,747,3016950.389362295,1403387.7683837274,1613562.6209785677,0.8697448429566516,100,20,1,DDoS
WebServer,693.1660386075715,2,25,0.03333333333333333,4,0.08,1,82,1433.5708573676088,19,1426777.1103959084,520224.35836612957,906552.7520297788,0.5738489648852129,13.962445834295652,20,1,Normal
WebServer,614.3707955589856,2,23,0.03333333333333333,25,0.08695652173913043,1,46,395.6781270754612,12,586104.7042640811,346849.0259938288,239255.67827025233,1.4497002892530888,25.852096835725654,20,1,Normal
WebServer,367.619350714081,0,21,0,12,0,4,80,404.33079705919124,57,2299132.02411145,985587.1351413421,1313544.8889701082,0.7503261924410493,44.24183389699947,20,1,Exfiltration
WebServer,357.5574708466259,0,46,0,36,0,3,115,475.8966471037363,47,895703.9460164093,523015.35916346946,372688.58685293986,1.4033575956267408,22.13889989763335,20,1,Normal
WebServer,552.2187924746991,1,29,0.016666666666666666,39,0.034482758620689655,9,48,544.360085351922,43,706246.0801160827,160313.04326725684,545933.0368488259,0.29364964647055986,38.98469699711206,20,1,Normal
WebServer,850.289367384565,21,55,0.35,37,0.38181818181818183,3,128,471.61555494769976,47,1714555.5056040436,852505.406599756,862050.0990042877,0.9889279144964355,32.71402349337953,20,1,BruteForce
WebServer,971.0781561867972,0,34,0,32,0,93,212,191.81655402463304,45,567087.6311194273,171421.6375761575,395665.9935432698,0.43324834677107754,35.58312999840227,20,1,PortScan
WebServer,2873.6761302219575,0,37,0,1462,0,9,1002,616.7694758116776,671,2607648.271236459,831318.1726365159,1776330.0985999426,0.46799757167417216,100,20,1,DDoS
WebServer,930.6895652283188,78,24,1.3,43,3.25,4,148,534.2296020964064,80,1624672.040037958,389165.9884195784,1235506.0516183795,0.31498509287737847,71.19208781474353,20,1,BruteForce
DatabaseServer,2620.8601014466526,3,17,0.05,2934,0.17647058823529413,1,1055,867.4035274076609,684,2807541.4647093974,1165482.8877781937,1642058.576931204,0.7097693737310706,100,20,1,DDoS
DatabaseServer,196.97675916517764,1,5,0.016666666666666666,6,0.2,2,55,947.2186319772104,22,236477.19385939545,61087.78688253662,175389.40697685885,0.3482980411159987,35.15548303897491,20,1,Normal
DatabaseServer,478.41076351968934,2,16,0.03333333333333333,5,0.125,2,12,176.3900527385628,18,252343.22030742216,133614.92673925546,118728.29356816671,1.125384040515513,35.404938753031296,20,1,Normal
DatabaseServer,319.4441580264306,0,16,0,9,0,8,13,301.6378009853063,7,596773.9063814387,264196.64921093185,332577.2571705069,0.794391809766723,67.20645391354884,20,1,Exfiltration
DatabaseServer,133.0034670412945,2,15,0.03333333333333333,8,0.13333333333333333,2,26,643.552648034565,8,423186.8220167544,184085.66602435758,239101.15599239682,0.7699070515167703,56.99221453617168,20,1,Normal
DatabaseServer,509.5386974637645,0,15,0,8,0,0,19,339.5250301393557,10,352000.7122912669,208469.75142867392,143530.96086259297,1.4524375101776754,51.2714964644749,20,1,Normal
DatabaseServer,503.8217721141578,27,15,0.45,93,1.8,5,85,358.6357766273039,45,654684.569175987,216437.42713396263,438247.14204202447,0.4938707098589772,33.68285246047217,20,1,BruteForce
DatabaseServer,778.0716788963596,1,17,0.016666666666666666,8,0.058823529411764705,89,171,1021.7766100750678,27,1554811.672425835,740100.530031759,814711.142394076,0.908420778261275,48.18635006929203,20,1,PortScan
DatabaseServer,1745.1866555471463,2,19,0.03333333333333333,45,0.10526315789473684,3,682,835.0642593754256,474,1845031.0565104866,761946.9944676111,1083084.0620428757,0.7034975595804198,67.41618625398615,20,1,DDoS
DatabaseServer,378.05275217830604,27,7,0.45,56,3.857142857142857,0,59,1355.7255271155143,20,368598.70337411214,179246.01170593145,189352.69166818072,0.9466251053882029,78.26490822809302,20,1,BruteForce
DatabaseServer,345.93871178085766,1,28,0.016666666666666666,1,0.03571428571428571,23,34,144.48404670574186,19,676723.6977975302,251112.97906888605,425610.71872864413,0.5900062381393822,64.57134287300937,20,1,PortScan
DatabaseServer,2689.5230338816937,0,25,0,773,0,2,996,803.8112806535036,677,2309110.2512817737,968424.5543545075,1340685.6969272664,0.7223352621528306,100,20,1,DDoS
DatabaseServer,313.0187480269109,2,12,0.03333333333333333,5,0.16666666666666666,0,43,1664.934264457667,5,839790.2639251575,482646.0412879778,357144.22263717966,1.3514037486707282,26.33831106383518,20,1,Normal
DatabaseServer,276.1563315247934,28,20,0.4666666666666667,82,1.4,4,78,983.781103266866,58,529312.3431217893,261823.18721317186,267489.1559086174,0.9788179499232439,51.16907117783365,20,1,BruteForce
DatabaseServer,521.9646887046155,2,21,0.03333333333333333,4,0.09523809523809523,21,59,878.0538715888115,31,282159.7350333026,93573.45066065378,188586.28437264884,0.4961837546772568,48.24502528950246,20,1,PortScan
DatabaseServer,1669.0890805961992,0,7,0,25,0,0,706,1331.505211533366,469,920151.6086528022,411770.1711889573,508381.4374638449,0.8099630333537534,79.85334923506389,20,1,DDoS
DatabaseServer,223.19600330618567,2,14,0.03333333333333333,1,0.14285714285714285,0,37,703.662149838013,9,481668.30821468355,138489.94429802752,343178.36391665606,0.4035509194619887,40.46284215935202,20,1,Normal
DatabaseServer,540.0433000111336,25,27,0.4166666666666667,50,0.9259259259259259,1,53,893.0922785142036,26,975648.6435514321,418016.868029945,557631.775521487,0.7496288525506339,61.4904184181796,20,1,BruteForce
DatabaseServer,683.5083100441609,1,17,0.016666666666666666,22,0.058823529411764705,84,162,239.6972369273161,15,542427.1211749872,288588.4111089243,253838.7100660629,1.1368967760426203,39.2120354096559,20,1,PortScan
DatabaseServer,284.00801472359655,0,9,0,7,0,2,49,1461.9821308389721,24,955977.390747796,218436.86603683388,737540.5247109622,0.2961693069305419,52.94542549759998,20,1,Normal
DatabaseServer,187.53577726356764,0,34,0,4,0,0,15,432.6934976638861,13,231433.74446280522,141402.52071827254,90031.22374453266,1.5705942320578477,46.6904487053925,20,1,Normal
DatabaseServer,360.4440456357846,0,4,0,2,0,2,33,299.42188632609196,32,671000.1868536415,390943.87995840504,280056.3068952365,1.3959474231896138,48.351342051124654,20,1,Exfiltration
DatabaseServer,282.6148478386457,0,22,0,6,0,4,8,825.3711713386471,19,242611.70112299017,64753.9511438617,177857.74997912848,0.36407719737520877,42.1325728772413,20,1,Normal
DatabaseServer,459.8133623152049,0,26,0,2,0,3,12,2030.770595245338,13,239327.85641914693,166898.84831071948,72429.00810842744,2.3043094565214686,63.606919304578426,20,1,Normal
DatabaseServer,312.8863149713487,28,25,0.4666666666666667,42,1.12,4,76,883.59290309448,44,467362.15119841526,236929.55737470416,230432.5938237111,1.028194637933744,68.63570339696892,20,1,BruteForce
DatabaseServer,211.47188329096986,0,3,0,10,0,25,49,109.39963624322928,12,447548.7018173373,307096.634534028,140452.06728330933,2.186487108905103,29.315068362796005,20,1,PortScan
DatabaseServer,2541.1501487752125,0,13,0,808,0,2,982,352.7636059722525,645,2080406.080193445,825265.8756601725,1255140.2045332724,0.6575089162784409,100,20,1,DDoS
DatabaseServer,353.22389708330434,2,13,0.03333333333333333,2,0.15384615384615385,0,56,1171.2775539125178,35,442194.3054381149,205960.15573667374,236234.1497014412,0.8718475122964715,35.865852872223364,20,1,Normal
DatabaseServer,283.3846848787541,77,2,1.2833333333333334,23,38.5,3,117,2321.3426614700484,60,1898424.9726387635,970783.1926542608,927641.7799845028,1.0465065433668572,49.57005284248214,20,1,BruteForce
DatabaseServer,2481.7483119181975,0,9,0,1371,0,0,950,665.9263231637522,653,2295653.891079435,816961.280526212,1478692.6105532232,0.5524889180453552,100,20,1,DDoS
DatabaseServer,420.84453531783385,1,23,0.016666666666666666,3,0.043478260869565216,1,35,1272.4594692375822,7,522849.40032514837,335167.39482750423,187682.00549764416,1.785825945000952,20.571550504815107,20,1,Normal
DatabaseServer,432.4905259151028,21,6,0.35,72,3.5,3,59,361.56631944148177,25,467901.4322426137,175269.68195170333,292631.75029091036,0.5989428070517456,76.99004187228427,20,1,BruteForce
DatabaseServer,401.14423632527007,0,24,0,2,0,21,34,653.1102932615079,8,1322333.700342598,662030.5631739635,660303.1371686345,1.0026161105530047,58.14727434409064,20,1,PortScan
DatabaseServer,2399.811051901827,3,24,0.05,493,0.125,2,993,860.4138692873883,658,2658484.3646414117,981418.0143704225,1677066.3502709891,0.5851992762312832,100,20,1,DDoS
DatabaseServer,426.33128311272395,2,20,0.03333333333333333,2,0.1,4,58,1057.4813632517878,17,472621.74014039757,263508.09240008745,209113.64774031015,1.2601190560614561,41.10056996559872,20,1,Normal
DatabaseServer,424.09600269053465,23,30,0.38333333333333336,49,0.7666666666666667,0,79,347.01728740518655,19,317394.8263723145,132654.3287832002,184740.4975891143,0.7180576566283795,57.891615437701915,20,1,BruteForce
DatabaseServer,214.9880720287647,4,9,0.06666666666666667,2,0.4444444444444444,21,48,1269.2559292271324,36,372916.51573863986,199225.71773257005,173690.79800606985,1.147013658867569,32.528628974481975,20,1,PortScan
DatabaseServer,2655.494566591714,0,14,0,1992,0,5,1035,1427.5831469966188,694,2256658.3139002197,906326.95581348,1350331.3580867397,0.6711885570795293,100,20,1,DDoS
DatabaseServer,370.79250405509845,1,22,0.016666666666666666,16,0.045454545454545456,5,35,911.8094772183398,8,529804.3053311775,214081.6005999783,315722.70473119925,0.6780684359784754,32.24022774486339,20,1,Normal
DatabaseServer,413.78464516381547,0,20,0,2,0,4,34,322.66242525558647,29,360779.8844814798,214379.80786714656,146400.07661433326,1.4643421835897985,46.303417020018514,20,1,Exfiltration
DatabaseServer,209.6160930702078,1,8,0.016666666666666666,5,0.125,2,14,583.8427245776077,27,488488.7623604594,223100.81360329784,265387.94875716156,0.8406591732899003,27.54250615828159,20,1,Normal
DatabaseServer,313.68113752080654,0,17,0,3,0,1,32,848.9606556816863,21,119726.70776180552,56664.294324791896,63062.41343701362,0.8985430660909904,26.556359925736235,20,1,Normal
DatabaseServer,399.9309968847659,23,24,0.38333333333333336,72,0.9583333333333334,5,51,745.4528358542108,40,594864.138535328,370749.1003615058,224115.0381738221,1.654280334700054,30.176877252161766,20,1,BruteForce
DatabaseServer,222.88783431952976,0,8,0,7,0,22,36,1169.0064507489294,23,475683.21835426934,152450.39983316255,323232.8185211068,0.47164270178588835,66.41537932771413,20,1,PortScan
DatabaseServer,1623.2137057884433,0,21,0,40,0,4,702,564.4846064208857,451,1671811.6536132805,859507.6169471055,812304.0366661749,1.0581107296655345,71.14427883929906,20,1,DDoS
DatabaseServer,221.1774237959173,0,6,0,3,0,8,23,2096.2105149245012,10,402278.57453774905,190715.33949072676,211563.23504702226,0.9014578522980998,51.50259764483531,20,1,Normal
DatabaseServer,504.95290442807743,70,15,1.1666666666666667,19,4.666666666666667,1,67,773.0148746444183,72,274907.50203638535,114860.90324894668,160046.5987874387,0.7176716288828848,47.50585644321224,20,1,BruteForce
DatabaseServer,431.3520681499652,0,7,0,18,0,21,47,390.9600123624678,11,640411.4362919831,186196.06778964732,454215.36850233586,0.40992903521424945,67.22152072090535,20,1,PortScan
DatabaseServer,2289.4685037995073,0,25,0,1135,0,2,960,1615.921760954819,620,2011984.777705687,774278.3035383363,1237706.4741673507,0.6255750613724639,100,20,1,DDoS
DatabaseServer,355.08237490599936,83,14,1.3833333333333333,25,5.928571428571429,1,118,1563.4017893287476,58,888348.0472160575,230150.4215254559,658197.6256906016,0.3496676568591004,60.65665575767455,20,1,BruteForce
DatabaseServer,468.64550164541987,4,21,0.06666666666666667,5,0.19047619047619047,27,67,1198.8512777458127,27,90040.33252430696,43015.83602138756,47024.496502919406,0.9147537819722752,30.5951855259021,20,1,PortScan
DatabaseServer,2374.8607793704828,0,19,0,852,0,2,939,915.0178781908887,642,1795340.8885398163,649854.3389686764,1145486.54957114,0.567317302164723,100,20,1,DDoS
DatabaseServer,497.9442133563444,1,7,0.016666666666666666,4,0.14285714285714285,1,39,367.51057519852236,12,1088206.9262361405,533748.9751978264,554457.9510383141,0.9626500516374474,67.04518125294068,20,1,Normal
DatabaseServer,460.6160190064574,82,4,1.3666666666666667,24,20.5,4,76,969.2315320624662,66,222469.83405479556,119854.56690849304,102615.26714630253,1.1679993654122809,81.9345433649197,20,1,BruteForce
DatabaseServer,749.0522850351103,0,15,0,4,0,94,131,1111.947126219258,33,927916.5784157715,586162.4539116403,341754.1245041312,1.715158389857427,73.27954112269994,20,1,PortScan
DatabaseServer,2452.2378565995195,0,19,0,1254,0,1,923,449.47074646701645,623,2060456.5152756413,846125.3433007394,1214331.1719749018,0.6967830216568198,100,20,1,DDoS
DatabaseServer,305.58016601079805,1,16,0.016666666666666666,5,0.0625,1,53,1335.8036455046674,18,158803.3727401417,56088.8352093131,102714.53753082859,0.5460652071035094,44.80887494557984,20,1,Normal
DatabaseServer,291.1068954968772,1,23,0.016666666666666666,11,0.043478260869565216,0,32,296.07852507482323,35,668138.5978417998,337180.9035150845,330957.69432671537,1.0188036395438074,46.64724708177329,20,1,Normal
DatabaseServer,395.4531752050447,0,5,0,2,0,8,13,746.9712417909484,35,351662.05618350033,190079.6639866276,161582.39219687274,1.1763637200954027,38.18000504177871,20,1,Exfiltration
DatabaseServer,318.12856841223663,0,18,0,3,0,0,20,818.0177865728533,11,371961.35439802124,231947.33115785502,140014.0232401662,1.6566007160582445,55.85049481651319,20,1,Normal
IoTDevice,176.8257438382831,99,0,1.65,28,1,1,81,1494.7381823811047,40,66389.46242450333,20351.273493774523,46038.188930728815,0.44205200001233735,34.42010216603233,20,1,BruteForce
IoTDevice,351.49591604545463,3,0,0.05,1,1,95,112,328.1582076067293,5,97571.78777640275,30205.89918861686,67365.88858778588,0.4483856714701377,21.749489349622063,20,1,PortScan
IoTDevice,1457.2609992137002,0,0,0,125,0,3,671,3974.674393371403,448,608532.9511410814,225341.9868500449,383190.9642910365,0.588067067987793,56.282165345027636,20,1,DDoS
IoTDevice,31.989637626981107,3,1,0.05,2,3,4,3,914.9910872958973,3,14233.834216879899,3653.1823920942065,10580.651824785693,0.34527006961295603,0,20,1,Normal
IoTDevice,192.82816105131892,76,0,1.2666666666666666,20,1,5,68,1329.7231020870145,38,35092.41865221132,13219.70121824923,21872.71743396209,0.6043922643888229,22.08930103435359,20,1,BruteForce
IoTDevice,306.0119747936844,0,0,0,1,0,94,111,1767.5110486638555,2,74653.23166353273,24405.905345821797,50247.32631771093,0.4857155023832447,22.578883710215795,20,1,PortScan
IoTDevice,2149.5119923980405,0,1,0,1052,0,2,914,1955.234399935704,610,1705348.803593106,633297.6373607047,1072051.1662324013,0.5907345258401755,79.11549574368671,20,1,DDoS
IoTDevice,15.647200866082633,0,0,0,1,0,4,4,1969.9423251439243,1,34524.908005857986,8294.426045484013,26230.481960373974,0.31621325364948644,12.109753551655135,20,1,Normal
IoTDevice,155.60017876128967,71,0,1.1833333333333333,34,1,3,62,517.5665827660082,33,74636.59110463606,21029.986208590846,53606.60489604522,0.3923021472703323,30.099445934710673,20,1,BruteForce
IoTDevice,2239.3816682646216,0,0,0,911,0,1,939,1833.7146629924946,624,1754938.7434051638,689526.3640349325,1065412.3793702314,0.6471919956876356,83.74342480137923,20,1,DDoS
IoTDevice,56.24191947968147,1,0,0.016666666666666666,2,1,0,1,1312.4194682591508,4,20622.22937418966,9293.79259935016,11328.436774839502,0.8203949745292047,7.196867284897366,20,1,Normal
IoTDevice,89.59297407439693,21,0,0.35,30,1,2,29,1083.022451982501,20,38240.32566461542,20895.557452359677,17344.76821225574,1.204718171880496,12.32463894621073,20,1,BruteForce
IoTDevice,290.2773441080641,0,0,0,2,0,81,101,289.6352681527118,0,59314.23897373343,20280.890481253886,39033.34849247955,0.5195785466666113,18.154177371157417,20,1,PortScan
IoTDevice,2481.07232154112,0,1,0,1251,0,1,1012,806.3934308104881,672,2095134.4306649794,778541.3621056273,1316593.068559352,0.5913302908069583,99.75547251831347,20,1,DDoS
IoTDevice,16.853232724546977,0,1,0,2,0,2,3,1021.480278673423,7,11757.445046752473,4717.247151058478,7040.197895693995,0.6700446806962194,5.691015005590324,20,1,Normal
IoTDevice,21.696220435461484,1,7,0.016666666666666666,2,0.14285714285714285,2,4,1510.076251072623,6,19734.75991697741,7939.062391932369,11795.697525045041,0.6730473017874417,4.924645685759051,20,1,Normal
IoTDevice,144.6284906965136,1,0,0.016666666666666666,2,1,4,2,753.1786343697618,2,99083.49461677804,90399.90790644327,8683.586710334772,10.410434181402692,11.088075940815402,20,1,Exfiltration
IoTDevice,42.242922284086944,0,0,0,2,0,1,7,973.5563931782144,4,6325.8302835692575,2335.3817191248895,3990.448564444368,0.5852429072594924,5.49435317541996,20,1,Normal
IoTDevice,17.626537321818834,0,1,0,1,0,3,4,1190.7307848740882,0,16225.240976473378,11394.671798205589,4830.5691782677895,2.3588673255046197,13.342800350168147,20,1,Normal
IoTDevice,103.49397133012214,1,0,0.016666666666666666,1,1,20,26,1515.88232513408,1,23650.54612463534,7124.042200408057,16526.503924227283,0.43106770996886146,24.459942823501297,20,1,PortScan
IoTDevice,2133.6131920610746,0,0,0,1644,0,0,911,2251.3432088995673,608,1599433.2336611548,596956.8120709686,1002476.4215901861,0.5954821472250101,89.04766451066774,20,1,DDoS
IoTDevice,45.75651120763652,0,0,0,1,0,4,2,2000.2880794200587,5,25132.13235529227,10940.94051376938,14191.191841522888,0.7709669938895902,17.930089637659286,20,1,Normal
IoTDevice,206.96977600508387,93,0,1.55,62,1,0,82,1441.4115894847525,41,51405.98400124649,25563.192981663957,25842.791019582535,0.989180811093248,23.91620990410238,20,1,BruteForce
IoTDevice,98.44761450243114,0,0,0,3,0,25,34,1101.9095928466625,4,45146.126949748184,17615.41893358243,27530.70801616575,0.6398462009490943,12.699524033866247,20,1,PortScan
IoTDevice,1414.3369519630387,0,1,0,34,0,0,666,1946.2384389962183,448,596260.4374994532,215123.40819610987,381137.0293033433,0.5644253684542816,45.32730963046673,20,1,DDoS
IoTDevice,16.569813567029417,0,2,0,1,0,3,0,661.2154153553435,0,45046.9061983078,13489.197382048704,31557.7088162591,0.4274453972748119,0,20,1,Normal
IoTDevice,202.65301421543305,93,0,1.55,20,1,3,77,2361.49707889322,38,33582.99482984031,12725.543824455593,20857.451005384715,0.6101197994505787,36.15160649469273,20,1,BruteForce
IoTDevice,86.69030147695972,0,1,0,2,0,21,29,544.1024844693245,3,20188.784167734684,8208.20584072469,11980.578327009995,0.6851260111725525,24.25595737160371,20,1,PortScan
IoTDevice,2364.601173094105,0,2,0,948,0,2,976,1078.4255740350525,652,1983295.9692175426,736106.4246979374,1247189.544519605,0.5902121517395116,89.65352613954651,20,1,DDoS
IoTDevice,163.2414555130223,82,0,1.3666666666666667,44,1,1,71,1534.0888449722863,37,35187.7488109641,14454.114489349873,20733.634321614227,0.6971336652871256,37.980309655214796,20,1,BruteForce
Workstation,312.8357133225767,100,0,1.6666666666666667,44,1,2,82,1254.5185477289724,42,108057.68520722908,39929.1565785493,68128.52862867978,0.5860857027483269,40.02511606543584,20,1,BruteForce
Workstation,146.32006292582432,0,3,0,1,0,22,32,1672.7182194080526,2,92299.60101891271,24581.23911254101,67718.3619063717,0.362992228703455,28.044887768062477,20,1,PortScan
Workstation,2632.375153228696,0,6,0,1928,0,6,1047,488.62060137379416,695,2273687.902493731,835618.9840197391,1438068.9184739918,0.5810701930102605,100,20,1,DDoS
Workstation,57.40454864182459,0,10,0,2,0,3,0,793.638267699295,3,101084.0697818869,67270.09146611155,33813.97831577534,1.9894166500582342,20.92284029340885,20,1,Normal
Workstation,122.02461837934914,1,4,0.016666666666666666,1,0.25,6,4,303.6758081731587,3,99317.84437878491,60281.9381595871,39035.906219197816,1.5442689564086645,11.025014116946048,20,1,Normal
Workstation,199.20747652102182,0,8,0,2,0,0,2,754.3778446940781,0,133965.837415918,104462.19543207785,29503.641983840178,3.540654251746079,11.986818630575012,20,1,Exfiltration
Workstation,59.93349749297534,0,6,0,1,0,2,0,697.6023915486156,1,152255.64217608707,78849.03555148942,73406.60662459765,1.0741408597556406,16.81106258811655,20,1,Normal
Workstation,49.05081576007677,1,2,0.016666666666666666,1,0.5,0,2,496.16993658200255,2,197897.58526176418,69963.1112383947,127934.47402336949,0.5468667595070169,5.7002822682420575,20,1,Normal
Workstation,270.4867137883957,96,1,1.6,26,96,3,81,1314.008450177325,40,52451.487989207126,21418.082343958686,31033.40564524844,0.6901621623096991,38.83581406067003,20,1,BruteForce
Workstation,2237.8543918614805,0,5,0,1217,0,1,912,514.890346264464,606,1883021.0124112007,724320.6741566004,1158700.3382546003,0.6251147516256667,96.13495224527014,20,1,DDoS
Workstation,61.46258353677868,2,3,0.03333333333333333,2,0.6666666666666666,5,3,2168.7379107966526,2,124717.10147303858,51048.01527519547,73669.0861978431,0.6929367243419134,28.017051219239253,20,1,Normal
Workstation,216.16786190407467,22,4,0.36666666666666664,33,5.5,2,30,1336.0358386562734,19,30876.34007138235,8945.997563455794,21930.342507926554,0.4079278543060753,29.133874388376096,20,1,BruteForce
Workstation,425.1010882626859,2,0,0.03333333333333333,1,1,93,118,459.10490227970797,3,344823.8113056646,206245.05216095803,138578.75914470654,1.4882876238312475,43.02013289143117,20,1,PortScan
Workstation,2522.184432011646,2,6,0.03333333333333333,871,0.3333333333333333,2,1022,597.7439826691258,681,2151575.372489889,806460.8979596688,1345114.4745302203,0.5995481523915088,100,20,1,DDoS
Workstation,138.81675744036673,1,3,0.016666666666666666,3,0.3333333333333333,0,2,1440.9758585778793,5,145677.44936075655,37636.1175531786,108041.33180757795,0.3483492560070314,16.03111892235349,20,1,Normal
Workstation,141.96501758941332,23,5,0.38333333333333336,56,4.6,2,33,370.83360747661925,18,58116.64258561614,22952.107022622742,35164.5355629934,0.6527061044644417,34.00555187838381,20,1,BruteForce
Workstation,124.51080433011866,1,7,0.016666666666666666,2,0.14285714285714285,24,34,620.453494993919,0,227597.0643177352,47392.44945885617,180204.61485887904,0.26299242944455065,30.325324983934415,20,1,PortScan
Workstation,2387.507471166178,4,1,0.06666666666666667,1024,4,0,943,823.9991376564642,629,1865596.9879419608,700157.8546820647,1165439.133259896,0.6007674143596203,100,20,1,DDoS
Workstation,124.48552933271093,4,9,0.06666666666666667,1,0.4444444444444444,3,1,217.85395721320836,1,304745.4100849872,74241.73460445939,230503.67548052777,0.32208481903678404,16.10434799620978,20,1,Normal
Workstation,321.9279185656635,0,9,0,1,0,87,108,68.28765129940473,1,95786.30357629675,30942.314918061813,64843.98865823494,0.4771809316225993,28.952503816290054,20,1,PortScan
Workstation,2442.2222312910976,0,2,0,1093,0,5,994,1270.3352044256624,661,2144400.8388291053,830067.9856813758,1314332.8531477295,0.6315508158328574,90.44240462959146,20,1,DDoS
Workstation,72.32931329903721,0,2,0,5,0,4,2,1265.408683358799,1,111755.68254922511,45301.93326356845,66453.74928565667,0.6817062054517725,2.543000510571341,20,1,Normal
Workstation,96.899258059565,0,1,0,2,0,5,2,786.1450969356864,2,70728.89594790952,36172.90033745423,34555.99561045529,1.0467908592542396,11.145336283868392,20,1,Normal
Workstation,218.3378237160196,0,4,0,1,0,1,2,1400.8476263992038,1,175968.6974211907,145026.1012649905,30942.596156200223,4.686940311436357,12.608913920890593,20,1,Exfiltration
Workstation,148.82626685750807,1,8,0.016666666666666666,1,0.125,1,10,1289.1610361206963,6,104579.86059334231,39490.053557811494,65089.80703553082,0.6067010390160614,9.636405200403097,20,1,Normal
Workstation,65.31803678673,0,11,0,1,0,2,2,527.5313118187224,3,39773.1409019352,13648.383680900552,26124.757221034648,0.5224310245421687,18.56802824075246,20,1,Normal
Workstation,225.39144202622174,101,0,1.6833333333333333,27,1,2,85,1311.036816064709,44,64724.00697752848,31098.38314748887,33625.62383003961,0.9248418201748567,36.09479197571319,20,1,BruteForce
Workstation,172.74684049524686,0,6,0,2,0,25,24,604.6868814579005,0,227008.63680023715,105306.53083485553,121702.10596538162,0.8652810894234662,31.648432240735968,20,1,PortScan
Workstation,1490.6342570813044,3,8,0.05,44,0.375,1,664,833.7491824500198,437,546751.4825151074,204336.20631902484,342415.2761960826,0.5967496794798741,39.68939206628194,20,1,DDoS
Workstation,184.58844611197364,28,3,0.4666666666666667,82,9.333333333333334,5,33,507.64604253585173,18,81183.39861050536,18076.877213740583,63106.52139676478,0.28645022437676804,34.48482129104508,20,1,BruteForce
Workstation,374.24972735072316,0,7,0,2,0,93,112,1098.0364135371856,2,116696.9777305495,44430.35395270165,72266.62377784784,0.6148115358105474,31.59068092764778,20,1,PortScan
Workstation,1536.3942009703667,3,9,0.05,61,0.3333333333333333,3,671,685.9108438439633,445,596900.7486715023,216733.47924166912,380167.26942983316,0.5701003128615502,37.821738983560934,20,1,DDoS
Workstation,128.10931756722835,0,12,0,2,0,5,0,848.8628268456018,1,68428.87034312662,33938.10634854557,34490.76399458106,0.9839766481797179,25.835823346394168,20,1,Normal
Workstation,195.7916053830173,25,3,0.4166666666666667,71,8.333333333333334,3,33,1919.7142403958858,15,29293.762536375074,11546.240475379484,17747.52206099559,0.6505832439986142,31.9385024008081,20,1,BruteForce
Workstation,380.9488449045567,1,8,0.016666666666666666,1,0.125,92,104,532.8770009731064,0,159295.23868679718,65025.23579925789,94270.00288753929,0.6897765334411907,20.130425271911996,20,1,PortScan
Workstation,2619.682490115819,0,4,0,1154,0,3,1043,1052.5095386043076,697,2236416.8646927224,812824.1921705394,1423592.6725221828,0.5709668277025174,100,20,1,DDoS
Workstation,133.0356797726771,4,10,0.06666666666666667,1,0.4,1,3,316.66637153847387,2,48801.75558854609,18829.679508504367,29972.076080041723,0.6282407484292678,20.413103085869196,20,1,Normal
Workstation,126.8600027205474,27,3,0.45,40,9,1,33,345.95758063855146,16,226202.61996832537,97219.1700123292,128983.44995599616,0.7537336770376073,15.956825825940417,20,1,BruteForce
Workstation,368.1537100097947,2,7,0.03333333333333333,1,0.2857142857142857,86,108,291.3891552709065,0,122141.85978258308,45632.939751361686,76508.9200312214,0.5964394704923297,42.31256446022864,20,1,PortScan
Workstation,87.47157705177862,0,9,0,2,0,1,3,422.4113367656286,0,37909.70619950592,12378.186729306686,25531.51947019923,0.48481982217136316,21.206903411987163,20,1,Normal
Workstation,130.5329126175287,1,9,0.016666666666666666,4,0.1111111111111111,3,2,385.63647758377624,1,106648.46853038778,54318.38081650243,52330.08771388535,1.037995218228719,28.16297656322929,20,1,Normal
Workstation,310.7244043052962,0,0,0,1,0,1,8,368.2612833216271,2,430166.54267478065,333053.2509202712,97113.29175450945,3.4295331246951157,17.481157819604775,20,1,Exfiltration
